,Tờ khai,Ngày đăng ký,Tên nơi mở tờ khai,Mã doanh nghiệp XNK,Tên doanh nghiệp XNK,Đơn vị đối tác,Mã hàng khai báo,Số thứ tự hàng,Tên hàng,Đơn giá khai báo(USD),Đơn giá NT khai báo,Đơn giá điều chỉnh(USD),Đơn giá NT điều chỉnh,PP khai báo,PP áp giá,Nguyên tệ,Tỷ giá nguyên tệ,Tỷ giá USD,Lượng,Đơn vị tính,Tên nuớc xuất xứ,Số hợp đồng,Ngày hợp đồng,Mã phương thức thanh toán,Điều kiện giao hàng,Mã phương tiện vận chuyển,Phương tiện vận chuyển,Kiểm tra giá cấp Tổng cục,Kiểm tra giá cấp Cục,Kiểm tra giá cấp Chi cục,Thuế suất XNK,Thuế suất TTĐB,Thuế suất VAT,Thuế suất tự vệ,Thuế XNK,Thuế TTĐB,Thuế VAT,Thuế môi trường,Thuế tự vệ,Xếp hạng DN,Trạng thái,Kết quả kiểm tra STQ,Nước nhập khẩu,Ngày KTG chi cục,Kết quả TVG chi cục,Kết quả TVG cục,Mặt hàng,Nhãn hiệu,Model
40,105624007202/A11/03EE,2023-08-02,CDINHVUHP,'0106784403,Công Ty TNHH Xuất Nhập Khẩu Thương Mại Và Dịch Vụ Htk,GLOBAL COMPANY,'84295900,1,"Máy đào bánh xích KOBELCO SK135SR-2 đã qua sử dụng. Sêri: YY06-16436. Sử dụng động cơ diezen, năm SX: 2011.",19385.7447,2750000.0,,,G1,,JPY,165.66,23500,1,PCE,JP,GC-3963,2023-05-07,LC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,36445200.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOBELCO,SK135SR-2
41,105626618161/A11/15BB,2023-08-02,HUUNGHILS,'0105207386,CôNG TY Cổ PHầN TậP ĐOàN 911,"XUZHOU CONSTRUCTION MACHINERY GROUP IMP & EXP CO.,LTD .",'84295200,1,"Máy đào bánh xích, phần trên quay được 360 độ, nhãn hiệu XCMG, Model:XE600DK MAX, động cơ Diesel, công suất 336 Kw, dung tích gầu 3,6m3. Mới 100%, Trung Quốc sản xuất 2022",239000.0,239000.0,,,G1,,USD,23500.0,23500,4,UNIT,CN,XCMG2307-294-2,2023-07-27,LC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,1797280000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,XCMG,XE600DK
42,105626621811/A11/15BB,2023-08-02,HUUNGHILS,'0106274057,CôNG TY Cổ PHầN THIếT Bị 365,"XUZHOU CONSTRUCTION MACHINERY GROUP IMP AND EXP CO.,LTD",'84295100,1,"Máy xúc lật bánh lốp, chuyển đất bằng gàu tự xúc lắp phía trước, nhãn hiệu XCMG, Model: XC750K, động cơ diesel, công suất 50 Kw, dung tích gầu 0,45m3. Mới 100%, Trung Quốc sản xuất 2023",26000.0,26000.0,,,G1,,USD,23500.0,23500,1,UNIT,CN,XCMG2307-051,2023-07-31,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,48880000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP,XCMG,XC750K
43,105624007201/A11/03EE,2023-08-02,CDINHVUHP,'0106784403,Công Ty TNHH Xuất Nhập Khẩu Thương Mại Và Dịch Vụ Htk,GLOBAL COMPANY,'84295900,1,"Máy đào bánh xích KOBELCO SK135SR-2 đã qua sử dụng. Sêri: YY06-16436. Sử dụng động cơ diezen, năm SX: 2011.",19385.7447,2750000.0,,,G1,,JPY,165.66,23500,1,PCE,JP,GC-3963,2023-05-07,LC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,36445200.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOBELCO,SK135SR-2
44,105624007201/A11/03EE,2023-08-02,CDINHVUHP,'0106784403,Công Ty TNHH Xuất Nhập Khẩu Thương Mại Và Dịch Vụ Htk,GLOBAL COMPANY,'84295900,2,"Máy đào bánh xích HITACHI ZX75 đã qua sử dụng. Sêri: HCM1CF00L00042128. Sử dụng động cơ diezen, năm SX: 2004.",13393.7872,1900000.0,,,G1,,JPY,165.66,23500,1,PCE,JP,GC-3963,2023-05-07,LC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,25180320.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,HITACHI,ZX75
45,105624007202/A11/03EE,2023-08-02,CDINHVUHP,'0106784403,Công Ty TNHH Xuất Nhập Khẩu Thương Mại Và Dịch Vụ Htk,GLOBAL COMPANY,'84295900,2,"Máy đào bánh xích HITACHI ZX75UR đã qua sử dụng. Sêri: HCM1CF00L00042128. Sử dụng động cơ diezen, năm SX: 2004.",13393.7872,1900000.0,,,G1,,JPY,165.66,23500,1,PCE,JP,GC-3963,2023-05-07,LC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,25180320.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,HITACHI,ZX75UR
46,105626156750/A11/03TG,2023-08-02,CHPKVIII,'0801379220,CôNG TY TNHH XUấT NHậP KHẩU QUANG ANH PHú THáI,DAERYUK TRADING,'84295200,1,"Máy đào bánh lốp, hiệu DOOSAN, model: DX55W-5, số khung: DHKCEWAXPJ0002640, chạy động cơ Diezel.Sản xuất năm 2018,Máy có cơ cấu phần trên quay được 360 độ, hàng đã qua sử dụng.",21000.0,21000.0,,,G1,,USD,23500.0,23500,1,PCE,KR,DR2307.001.801.702,2023-02-08,KC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,39480000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH LỐP,DOOSAN,DX55W-5
47,105619780600/A11/03EE,2023-08-02,CDINHVUHP,'0110278135,CôNG TY Cổ PHầN THIếT Bị MáY TBN,TOKU WORLD CORPORATION,'84294040,1,"Xe lu rung, lực rung của trống <20 tấn tính theo trọng lượng. Hiệu: SAKAI. Model: TW502S-1. Số khung: 1TW4322392. Số Đ/C: D15037EC0110. Năm SX: 2014. Động cơ Diesel. Hàng đã qua sử dụng.",17918.4809,2400000.0,,,G1,,JPY,165.66,23500,1,PCE,JP,VN-23-0012R,2023-05-07,KC,FCA,2,2-Đường biển (container),,,,5,0,8,0,21054215.0,0.0,35371081.2,0,0,,,,VN,,,,XE LU RUNG,SAKAI,TW502S-1
48,105625560721/A12/02CI,2023-08-02,CSGONKVI,'0315905771,CôNG TY TNHH SX TM K/S TRADING,CO TRADING CO.,'84294090,4,"Lu đất cầm tay ( SAMYOUNG, 500kg, SX 2014), đqsd.",120.0,120.0,,,G1,,USD,23500.0,23500,3,PCE,KR,CO20230710-01,2023-10-07,KC,C&F,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,676800.0,0,0,,,,VN,,,,,,
49,105626156750/A11/03TG,2023-08-02,CHPKVIII,'0801379220,CôNG TY TNHH XUấT NHậP KHẩU QUANG ANH PHú THáI,DAERYUK TRADING,'84295200,3,"Máy đào bánh lốp, hiệu DOOSAN, model: DX55WACE, số khung: DX55WACE5094, chạy động cơ Diezel.Sản xuất năm 2011,Máy có cơ cấu phần trên quay được 360 độ, hàng đã qua sử dụng.",16000.0,16000.0,,,G1,,USD,23500.0,23500,1,PCE,KR,DR2307.001.801.702,2023-02-08,KC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,30080000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH LỐP,DOOSAN,DX55WACE
50,105626156750/A11/03TG,2023-08-02,CHPKVIII,'0801379220,CôNG TY TNHH XUấT NHậP KHẩU QUANG ANH PHú THáI,DAERYUK TRADING,'84295200,2,"Máy đào bánh lốp, hiệu DOOSAN, model: DX55W-5, số khung: DHKCEWAXKH0001838, chạy động cơ Diezel.Sản xuất năm 2017,Máy có cơ cấu phần trên quay được 360 độ, hàng đã qua sử dụng.",19000.0,19000.0,,,G1,,USD,23500.0,23500,1,PCE,KR,DR2307.001.801.702,2023-02-08,KC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,35720000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH LỐP,DOOSAN,DX55W-5
51,105623913400/A41/15BB,2023-08-02,HUUNGHILS,'0900616257,Công ty TNHH Hoằng Giai,"NANNING SENSHUN TRADING CO.,LTD",'84295100,4,"Máy xúc lật bánh lốp có gầu tự xúc lắp phía trước, Model: L956H, Hiệu: SDLG, động cơ Diesel 162Kw, dung tích gầu 4.2m3, tt 17870kg, mới 100%, sx năm 2023",48000.0,48000.0,,,G1,,USD,23500.0,23500,2,UNIT,CN,HY230715,2023-07-15,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,180480000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP CÓ GẦU TỰ XÚC LẮP PHÍA TRƯỚC,SDLG,L956H
52,105623913400/A41/15BB,2023-08-02,HUUNGHILS,'0900616257,Công ty TNHH Hoằng Giai,"NANNING SENSHUN TRADING CO.,LTD",'84295100,1,"Máy xúc lật bánh lốp có gầu tự xúc lắp phía trước, Model: LG933L, Hiệu: SDLG, động cơ Diesel 92Kw, dung tích gầu 1.8m3, tự trọng 10230kg, hàng mới 100%, sx năm 2023",24300.0,24300.0,,,G1,,USD,23500.0,23500,2,UNIT,CN,HY230715,2023-07-15,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,91368000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP CÓ GẦU TỰ XÚC LẮP PHÍA TRƯỚC,SDLG,LG933L
53,105623913400/A41/15BB,2023-08-02,HUUNGHILS,'0900616257,Công ty TNHH Hoằng Giai,"NANNING SENSHUN TRADING CO.,LTD",'84295100,2,"Máy xúc lật bánh lốp có gầu tự xúc lắp phía trước, Model: LG936L, Hiệu: SDLG, động cơ Diesel 92Kw, dung tích gầu 2.2m3, tự trọng 10700kg, hàng mới 100%, sx năm 2023",28250.0,28250.0,,,G1,,USD,23500.0,23500,1,UNIT,CN,HY230715,2023-07-15,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,53110000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP CÓ GẦU TỰ XÚC LẮP PHÍA TRƯỚC,SDLG,LG936L
54,105623913400/A41/15BB,2023-08-02,HUUNGHILS,'0900616257,Công ty TNHH Hoằng Giai,"NANNING SENSHUN TRADING CO.,LTD",'84295100,3,"Máy xúc lật bánh lốp có gầu tự xúc lắp phía trước, Model: L956F, Hiệu: SDLG, động cơ Diesel 162Kw, dung tích gầu 3.6m3, tt 18000kg, mới 100%, sx năm 2023",46930.0,46930.0,,,G1,,USD,23500.0,23500,3,UNIT,CN,HY230715,2023-07-15,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,264685200.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP CÓ GẦU TỰ XÚC LẮP PHÍA TRƯỚC,SDLG,L956F
55,105623863332/A11/15BB,2023-08-02,HUUNGHILS,'2500696808,CôNG TY TNHH XUấT NHậP KHẩU MáY CôNG TRìNH DUY HưNG,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'84295100,1,"Máy đào bánh xích, động cơ diesel, Nhãn hiệu: KOMATSU, Model: PC200-8, gàu tự xúc lắp phía trước, C/s: 110kw, thể tích gầu: 0,8m3. Đã qua sử dụng",6000.0,6000.0,,,G1,,USD,23500.0,23500,1,PCE,CN,32/23-DH,2023-01-08,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,11280000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC200-8
56,105623814920/A11/02CI,2023-08-02,CSGONKVI,'1101350563,Công Ty Cổ Phần Đầu Tư Xuất Nhập Khẩu Trường Nhật - Long An,"SHINKAI CO ., LTD",'84295100,5,"Máy xúc lật bánh lốp TCM SD25T9 ,hàng đã qua sử dụng",6837.8809,970000.0,6837.8809,970000.0,G1,G1,JPY,165.66,23500,1,PCE,JP,SK0 - 23 - 07,2023-08-07,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,12855216.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY XÚC LẬT BÁNH LỐP,TCM,SD25T9
57,105623814920/A11/02CI,2023-08-02,CSGONKVI,'1101350563,Công Ty Cổ Phần Đầu Tư Xuất Nhập Khẩu Trường Nhật - Long An,"SHINKAI CO ., LTD",'84295200,4,"Máy đào bánh xích Hitachi ZX30UR - 2 ,hàng đã qua sử dụng",5639.4894,800000.0,5639.4894,800000.0,G1,G1,JPY,165.66,23500,1,PCE,JP,SK0 - 23 - 07,2023-08-07,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,10602240.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY ĐÀO BÁNH XÍCH,HITACHI,ZX30UR
58,105623808140/A11/02CI,2023-08-02,CSGONKVI,'1101350563,Công Ty Cổ Phần Đầu Tư Xuất Nhập Khẩu Trường Nhật - Long An,"SHINKAI CO ., LTD",'84295100,5,"Máy xúc lật bánh lốp TCM SD25Z6 ,hàng đã qua sử dụng",6485.4128,920000.0,6485.4128,920000.0,G1,G1,JPY,165.66,23500,1,PCE,JP,SK0 - 23 - 06,2023-10-07,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,12192576.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY XÚC LẬT BÁNH LỐP,TCM,SD25Z6
59,105623808140/A11/02CI,2023-08-02,CSGONKVI,'1101350563,Công Ty Cổ Phần Đầu Tư Xuất Nhập Khẩu Trường Nhật - Long An,"SHINKAI CO ., LTD",'84295100,11,"Máy xúc lật bánh lốp TCM SD25Z6,hàng đã qua sử dụng",6273.9319,890000.0,6273.9319,890000.0,G1,G1,JPY,165.66,23500,1,PCE,JP,SK0 - 23 - 06,2023-10-07,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,11794992.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY XÚC LẬT BÁNH LỐP,TCM,SD25Z6
60,105624889050/A11/03EE,2023-08-02,CDINHVUHP,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,4,"Xe lu rung, lực rung của trống trên 20 tấn. Hiệu: HAMM. Model: HC129. SK: WHB0H281CHAA00603. SM: 32F95424513. Năm SX: 2023. Động cơ Diesel. Hàng mới 100%.(Phụ kiện tháo rời đi kèm)",57366.7862,52216.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755773/74/75/76,2023-07-13,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,107849558.0864,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC129
61,105624889050/A11/03EE,2023-08-02,CDINHVUHP,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,1,"Xe lu rung, lực rung của trống trên 20 tấn. Hiệu: HAMM. Model: HC129. SK: WHB0H281KHAA00551. SM: 32F95426667. Năm SX: 2023. Động cơ Diesel. Hàng mới 100%. (Phụ kiện tháo rời đi kèm)",57366.7862,52216.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755773/74/75/76,2023-07-13,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,107849558.0864,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC129
62,105624889050/A11/03EE,2023-08-02,CDINHVUHP,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,2,"Xe lu rung, lực rung của trống trên 20 tấn. Hiệu: HAMM. Model: HC129. SK: WHB0H281AHAA00586. SM: 32E95423100. Năm SX: 2023. Động cơ Diesel. Hàng mới 100%. (Phụ kiện tháo rời đi kèm)",57366.7862,52216.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755773/74/75/76,2023-07-13,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,107849558.0864,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC129
63,105624889050/A11/03EE,2023-08-02,CDINHVUHP,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,3,"Xe lu rung, lực rung của trống trên 20 tấn. Hiệu: HAMM. Model: HC129. SK: WHB0H281JHAA00602. SM: 32E95423367. Năm SX: 2023. Động cơ Diesel. Hàng mới 100%. (Phụ kiện tháo rời đi kèm)",57366.7862,52216.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755773/74/75/76,2023-07-13,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,107849558.0864,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC129
64,105625721501/A12/02CI,2023-08-02,CSGONKVI,'3700594805,CôNG TY TNHH QUANG LONG,YOSHIDA & LTD,'84295200,1,Máy đào bánh xích KOMATSU PC50UU-2. dùng diezel. (ĐQSD).,4000.0,4000.0,,,G1,,USD,23500.0,23500,1,UNIT,JP,YS/QL2306,2023-08-05,KC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,7520000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC50UU-2
65,105625438550/A11/02CI,2023-08-02,CSGONKVI,'3703022299,CôNG TY TNHH Cơ GIớI VĩNH HưNG,SHINEI KOKUSAI BOEKI,'84295200,4,"Máy đào bánh xích (có cơ cấu xoay 360 độ) Hiệu HITACHI,model:ZX50U,động cơ Diesel, đã qua sử dụng",1409.8723,200000.0,1409.8723,200000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,SHINVH202339,2023-07-17,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,2650560.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY ĐÀO BÁNH XÍCH (CÓ CƠ CẤU XOAY 360 ĐỘ),HITACHI,ZX50U
66,105625267420/A11/02CI,2023-08-02,CSGONKVI,'3702460853,Công Ty TNHH Kim Nhật Bản,"YK SHOJI CO., LTD",'84295100,2,"Máy xúc lật bánh xích KOMATSU D21S-5 ( hàng tháo rời đồng bộ), đã qua sử dụng",1268.8851,180000.0,1268.8851,180000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,KNB-YK/012-23,2023-07-18,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,2385504.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY XÚC LẬT BÁNH XÍCH,KOMATSU,D21S-5
67,105625267420/A11/02CI,2023-08-02,CSGONKVI,'3702460853,Công Ty TNHH Kim Nhật Bản,"YK SHOJI CO., LTD",'84295200,1,"Máy đào bánh xích YANMAR B50-2 (gồm 2 kẹp đi kèm), đã qua sử dụng",2467.2766,350000.0,2467.2766,350000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,KNB-YK/012-23,2023-07-18,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,4638480.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY ĐÀO BÁNH XÍCH,YANMAR,B50-2
68,105625438550/A11/02CI,2023-08-02,CSGONKVI,'3703022299,CôNG TY TNHH Cơ GIớI VĩNH HưNG,SHINEI KOKUSAI BOEKI,'84294040,8,"Xe lu lăn đường Hiệu SAKAI,model: TW41,động cơ Diesel, đã qua sử dụng",1409.8723,200000.0,1409.8723,200000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,SHINVH202339,2023-07-17,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,5,0,8,0,1656600.0,0.0,2783088.0,0,0,,Bình thường,,VN,2023-08-08,,,XE LU LĂN ĐƯỜNG,SAKAI,TW41
69,105625496800/A11/02CI,2023-08-02,CSGONKVI,'3703022299,CôNG TY TNHH Cơ GIớI VĩNH HưNG,"YK SHOJI CO.,LTD",'84295100,1,"Máy xúc lật bánh lốp (máy chuyển đất bằng gầu tự xúc lắp phía trước) Hiệu KOMATSU,model:WA470-7, động cơ Diesel, đã qua sử dụng",26787.5745,3800000.0,26787.5745,3800000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,YK-230715-1,2023-07-19,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,50360640.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY XÚC LẬT BÁNH LỐP (MÁY CHUYỂN ĐẤT BẰNG GẦU TỰ XÚC LẮP PHÍA TRƯỚC),KOMATSU,WA470-7
70,105625438550/A11/02CI,2023-08-02,CSGONKVI,'3703022299,CôNG TY TNHH Cơ GIớI VĩNH HưNG,SHINEI KOKUSAI BOEKI,'84295200,5,"Máy đào bánh xích (có cơ cấu xoay 360 độ) Hiệu KOMATSU,model: PC200-10,động cơ Diesel, đã qua sử dụng",52870.2128,7500000.0,52870.2128,7500000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,SHINVH202339,2023-07-17,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,99396000.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY ĐÀO BÁNH XÍCH (CÓ CƠ CẤU XOAY 360 ĐỘ),KOMATSU,PC200-10
71,105625438550/A11/02CI,2023-08-02,CSGONKVI,'3703022299,CôNG TY TNHH Cơ GIớI VĩNH HưNG,SHINEI KOKUSAI BOEKI,'84295200,6,"Máy đào bánh xích (có cơ cấu xoay 360 độ) Hiệu KOBELCO,model: SK30UR-3,động cơ Diesel, đã qua sử dụng",1198.3915,170000.0,1198.3915,170000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,SHINVH202339,2023-07-17,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,2252976.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY ĐÀO BÁNH XÍCH (CÓ CƠ CẤU XOAY 360 ĐỘ),KOBELCO,SK30UR-3
72,105625438550/A11/02CI,2023-08-02,CSGONKVI,'3703022299,CôNG TY TNHH Cơ GIớI VĩNH HưNG,SHINEI KOKUSAI BOEKI,'84295200,7,"Máy đào bánh xích (có cơ cấu xoay 360 độ) Hiệu KOBELCO,model: SK210D-8,động cơ Diesel, đã qua sử dụng",24672.766,3500000.0,24672.766,3500000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,SHINVH202339,2023-07-17,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,46384800.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY ĐÀO BÁNH XÍCH (CÓ CƠ CẤU XOAY 360 ĐỘ),KOBELCO,SK210D-8
73,105625438550/A11/02CI,2023-08-02,CSGONKVI,'3703022299,CôNG TY TNHH Cơ GIớI VĩNH HưNG,SHINEI KOKUSAI BOEKI,'84295200,2,"Máy đào bánh xích (có cơ cấu xoay 360 độ) Hiệu KOBELCO,model: SK200-8,động cơ Diesel, đã qua sử dụng",24672.766,3500000.0,24672.766,3500000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,SHINVH202339,2023-07-17,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,46384800.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY ĐÀO BÁNH XÍCH (CÓ CƠ CẤU XOAY 360 ĐỘ),KOBELCO,SK200-8
74,105625438550/A11/02CI,2023-08-02,CSGONKVI,'3703022299,CôNG TY TNHH Cơ GIớI VĩNH HưNG,SHINEI KOKUSAI BOEKI,'84295200,1,"Máy đào bánh xích (có cơ cấu xoay 360 độ) Hiệu IHI,model: 50Z,động cơ Diesel, đã qua sử dụng",1409.8723,200000.0,1409.8723,200000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,SHINVH202339,2023-07-17,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,2650560.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY ĐÀO BÁNH XÍCH (CÓ CƠ CẤU XOAY 360 ĐỘ),IHI,50Z
75,105625438550/A11/02CI,2023-08-02,CSGONKVI,'3703022299,CôNG TY TNHH Cơ GIớI VĩNH HưNG,SHINEI KOKUSAI BOEKI,'84295200,3,"Máy đào bánh xích (có cơ cấu xoay 360 độ) Hiệu KOBELCO,model: SK200-6E,động cơ Diesel, đã qua sử dụng",11278.9787,1600000.0,11278.9787,1600000.0,G1,G1,JPY,165.66,23500,1,UNIT,JP,SHINVH202339,2023-07-17,TTR,CIF,2,2-Đường biển (container),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,21204480.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY ĐÀO BÁNH XÍCH (CÓ CƠ CẤU XOAY 360 ĐỘ),KOBELCO,SK200-6E
76,105625148050/A11/15BC,2023-08-02,CHIMALS,'4900791471,Công Ty TNHH Thương Mại Tmt Lạng Sơn,"GUANGXI PINGXIANG HONGSHENG INTERNATIONAL TRADE CO.,LTD.",'84295200,1,"Máy đào bánh xích, nhãn hiệu KOMATSU, Model: PC200-6E, số khung: PC200-104122 , số động cơ: 6D102-26214052. Động cơ Diesel, công suất 99,3 kw, có kèm gầu, tự trọng 20420 kg, SX: 2004 đã qua sử dụng.",4100.0,4100.0,,,G1,,USD,23500.0,23500,1,PCE,JP,HS3723,2023-07-24,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,7708000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC200-6E
77,105625148050/A11/15BC,2023-08-02,CHIMALS,'4900791471,Công Ty TNHH Thương Mại Tmt Lạng Sơn,"GUANGXI PINGXIANG HONGSHENG INTERNATIONAL TRADE CO.,LTD.",'84295200,2,"Máy đào bánh xích, nhãn hiệu KOMATSU, Model: PC200-6E, số khung: PC200 105564 , số động cơ: 6D102 - 26218519. Động cơ Diesel, công suất 99,3 kw, có kèm gầu, tự trọng 20420 kg, SX: 2004 đã qua sử dụng.",4100.0,4100.0,,,G1,,USD,23500.0,23500,1,PCE,JP,HS3723,2023-07-24,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,7708000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC200-6E
78,105625148050/A11/15BC,2023-08-02,CHIMALS,'4900791471,Công Ty TNHH Thương Mại Tmt Lạng Sơn,"GUANGXI PINGXIANG HONGSHENG INTERNATIONAL TRADE CO.,LTD.",'84295200,3,"Máy đào bánh xích, nhãn hiệu KOBELCO, Model: SK200-6E, số khung: YNC-2072, số động cơ: 6D34-087914. Động cơ Diesel, công suất 110 kw, có kèm gầu, tự trọng 20380 kg, SX: 2004 đã qua sử dụng.",4100.0,4100.0,,,G1,,USD,23500.0,23500,1,PCE,JP,HS3723,2023-07-24,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,7708000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOBELCO,SK200-6E
